state,innovatescore_boehmkeskinner,soc_capital,partisan_knowledge_scale,persfree,legprofscore,acounty,amuni,atown,local_gov_total
Rhode Island,,,,,,,,,
Rhode Island,,,,,,,,,
Rhode Island,,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.0,,,,,,,,
Rhode Island,0.000549,,,,,,,,
Rhode Island,0.000549,,,,,,,,
Rhode Island,0.047564,,,,,,,,
Rhode Island,0.047564,,,,,,,,
Rhode Island,0.089315,,,,,,,,
Rhode Island,0.089315,,,,,,,,
Rhode Island,0.001095,,,,,,,,
Rhode Island,0.001095,,,,,,,,
Rhode Island,0.000523,,,,,,,,
Rhode Island,0.000523,,,,,,,,
Rhode Island,0.034824,,,,,,,,
Rhode Island,0.034824,,,,,,,,
Rhode Island,0.002065,,,,,,,,
Rhode Island,0.002065,,,,,,,,
Rhode Island,0.118171,,,,,,,,
Rhode Island,0.118171,,,,,,,,
Rhode Island,0.145551,,,,,,,,
Rhode Island,0.145551,,,,,,,,
Rhode Island,0.096362,,,,,,,,
Rhode Island,0.096362,,,,,,,,
Rhode Island,0.001505,,,,,,,,
Rhode Island,0.001505,,,,,,,,
Rhode Island,0.028996,,,,,,,,
Rhode Island,0.028996,,,,,,,,
Rhode Island,0.02359,,,,,,,,
Rhode Island,0.02359,,,,,,,,
Rhode Island,0.001204,,,,,,,,
Rhode Island,0.001204,,,,,,,,
Rhode Island,0.075045,,,,,,,,
Rhode Island,0.075045,,,,,,,,
Rhode Island,0.155337,,,,,,,,
Rhode Island,0.155337,,,,,,,,
Rhode Island,0.002801,,,,,,,,
Rhode Island,0.002801,,,,,,,,
Rhode Island,0.032308,,,,,,,,
Rhode Island,0.032308,,,,,,,,
Rhode Island,0.070416,,,,,,,,
Rhode Island,0.070416,,,,,,,,
Rhode Island,0.033333,,,,,,,,
Rhode Island,0.033333,,,,,,,,
Rhode Island,0.00113,,,,,,,,
Rhode Island,0.00113,,,,,,,,
Rhode Island,0.057904,,,,,,,,
Rhode Island,0.057904,,,,,,,,
Rhode Island,0.03484,,,,,,,,
Rhode Island,0.03484,,,,,,,,
Rhode Island,0.035223,,,,,,,,
Rhode Island,0.035223,,,,,,,,
Rhode Island,0.001166,,,,,,,,
Rhode Island,0.001166,,,,,,,,
Rhode Island,0.056897,,,,,,,,
Rhode Island,0.056897,,,,,,,,
Rhode Island,0.086511,,,,,,,,
Rhode Island,0.086511,,,,,,,,
Rhode Island,0.000841,,,,,,,,
Rhode Island,0.000841,,,,,,,,
Rhode Island,0.000483,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.000483,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.03839,,,,0.142,0.0,8.0,31.0,39.0
Rhode Island,0.03839,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.064058,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.064058,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.048415,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.048415,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.033898,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.033898,0.39518622,,,,0.0,8.0,31.0,39.0
Rhode Island,0.017815,-0.29726923,,,,0.0,8.0,31.0,39.0
Rhode Island,0.017815,-0.65799242,,,,0.0,8.0,31.0,39.0
Rhode Island,0.001694,0.77156991,,,,0.0,8.0,31.0,39.0
Rhode Island,0.001694,0.99446726,,,,0.0,8.0,31.0,39.0
Rhode Island,0.109192,,,,,0.0,8.0,31.0,39.0
Rhode Island,0.109192,0.082369171,,,,0.0,8.0,31.0,39.0
Rhode Island,0.047767,1.3968717,,,,0.0,8.0,31.0,39.0
Rhode Island,0.047767,1.0015762,,,,0.0,8.0,31.0,39.0
Rhode Island,0.161622,0.47646981,,,,0.0,8.0,31.0,39.0
Rhode Island,0.161622,1.0482297,,,0.113,0.0,8.0,31.0,39.0
Rhode Island,0.054711,0.15564907,,,,0.0,8.0,31.0,39.0
Rhode Island,0.054711,1.7736828,,,,0.0,8.0,31.0,39.0
Rhode Island,0.099058,1.3244998,,,,0.0,8.0,31.0,39.0
Rhode Island,0.099058,0.85117179,,,,0.0,8.0,31.0,39.0
Rhode Island,0.063462,1.0223812,,12.06049895,,,,,
Rhode Island,0.063462,1.0243678,,,,0.0,8.0,31.0,39.0
Rhode Island,0.096275,0.13525228,,,0.133,,,,
Rhode Island,0.096275,0.35392013,,,,0.0,8.0,31.0,39.0
Rhode Island,0.326981,0.47922647,,,,0.0,8.0,31.0,39.0
Rhode Island,0.326981,0.23904479,,,,0.0,8.0,31.0,39.0
Rhode Island,0.011869,0.58836418,1.98,-3.380767735,,0.0,8.0,31.0,39.0
Rhode Island,0.011869,0.65488273,,,,0.0,8.0,31.0,39.0
Rhode Island,0.0,0.76459455,,-4.945271729,,0.0,8.0,31.0,39.0
Rhode Island,0.0,,,,,0.0,8.0,31.0,39.0
Rhode Island,,,,-4.5528784,,0.0,8.0,31.0,39.0
Rhode Island,,,,,,0.0,8.0,31.0,39.0
Rhode Island,,,,,,0.0,8.0,31.0,39.0
Rhode Island,,,,,,0.0,8.0,31.0,39.0
Rhode Island,,,,,,0.0,8.0,31.0,39.0
Rhode Island,,,,,,,,,
Rhode Island,,,,,,,,,
Rhode Island,,,,,,,,,
Rhode Island,,,,,,,,,
Rhode Island,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.00134,,,,,,,,
South Carolina,0.00134,,,,,,,,
South Carolina,0.090259,,,,,,,,
South Carolina,0.090259,,,,,,,,
South Carolina,0.115819,,,,,,,,
South Carolina,0.115819,,,,,,,,
South Carolina,0.001414,,,,,,,,
South Carolina,0.001414,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.0,,,,,,,,
South Carolina,0.000925,,,,,,,,
South Carolina,0.000925,,,,,,,,
South Carolina,0.057447,,,,,,,,
South Carolina,0.057447,,,,,,,,
South Carolina,0.002409,,,,,,,,
South Carolina,0.002409,,,,,,,,
South Carolina,0.125032,,,,,,,,
South Carolina,0.125032,,,,,,,,
South Carolina,0.002103,,,,,,,,
South Carolina,0.002103,,,,,,,,
South Carolina,0.023242,,,,,,,,
South Carolina,0.023242,,,,,,,,
South Carolina,0.000839,,,,,,,,
South Carolina,0.000839,,,,,,,,
South Carolina,0.038607,,,,,,,,
South Carolina,0.038607,,,,,,,,
South Carolina,0.021068,,,,,,,,
South Carolina,0.021068,,,,,,,,
South Carolina,0.020562,,,,,,,,
South Carolina,0.020562,,,,,,,,
South Carolina,0.00116,,,,,,,,
South Carolina,0.00116,,,,,,,,
South Carolina,0.07685,,,,,,,,
South Carolina,0.07685,,,,,,,,
South Carolina,0.022513,,,,,,,,
South Carolina,0.022513,,,,,,,,
South Carolina,0.023217,,,,,,,,
South Carolina,0.023217,,,,,,,,
South Carolina,0.021751,,,,,,,,
South Carolina,0.021751,,,,,,,,
South Carolina,0.021026,,,,,,,,
South Carolina,0.021026,,,,,,,,
South Carolina,0.00077,,,,,,,,
South Carolina,0.00077,,,,,,,,
South Carolina,0.046772,,,,,,,,
South Carolina,0.046772,,,,,,,,
South Carolina,0.028695,,,,,,,,
South Carolina,0.028695,,,,,,,,
South Carolina,0.075804,,,,,,,,
South Carolina,0.075804,,,,,,,,
South Carolina,0.027633,,,,,,,,
South Carolina,0.027633,,,,,,,,
South Carolina,0.024639,,,,,,,,
South Carolina,0.024639,,,,,,,,
South Carolina,0.000236,,,,,,,,
South Carolina,0.000236,,,,,,,,
South Carolina,0.000416,,,,,46.0,264.0,0.0,310.0
South Carolina,0.000416,,,,,46.0,264.0,0.0,310.0
South Carolina,0.031851,,,,0.281,46.0,264.0,0.0,310.0
South Carolina,0.031851,,,,,46.0,264.0,0.0,310.0
South Carolina,0.029006,,,,,46.0,264.0,0.0,310.0
South Carolina,0.029006,,,,,46.0,265.0,0.0,311.0
South Carolina,0.027969,,,,,46.0,265.0,0.0,311.0
South Carolina,0.027969,,,,,46.0,265.0,0.0,311.0
South Carolina,0.042887,,,,,46.0,265.0,0.0,311.0
South Carolina,0.042887,-2.880024,,,,46.0,265.0,0.0,311.0
South Carolina,0.061654,-2.9799838,,,,46.0,269.0,0.0,315.0
South Carolina,0.061654,-2.8349321,,,,46.0,269.0,0.0,315.0
South Carolina,0.016226,-0.83518666,,,,46.0,269.0,0.0,315.0
South Carolina,0.016226,-1.7365174,,,,46.0,269.0,0.0,315.0
South Carolina,0.05275,,,,,46.0,269.0,0.0,315.0
South Carolina,0.05275,-1.7142848,,,,46.0,269.0,0.0,315.0
South Carolina,0.039756,-2.4047084,,,,46.0,269.0,0.0,315.0
South Carolina,0.039756,-2.1915612,,,,46.0,269.0,0.0,315.0
South Carolina,0.089842,-2.89379,,,,46.0,269.0,0.0,315.0
South Carolina,0.089842,-3.4983795,,,0.135,46.0,269.0,0.0,315.0
South Carolina,0.054045,-2.7861338,,,,46.0,269.0,0.0,315.0
South Carolina,0.054045,-0.89642531,,,,46.0,269.0,0.0,315.0
South Carolina,0.076366,-0.3706871,,,,46.0,269.0,0.0,315.0
South Carolina,0.076366,-0.2778185,,,,46.0,269.0,0.0,315.0
South Carolina,0.047755,-0.91879863,,13.12700399,,,,,
South Carolina,0.047755,-1.0116645,,,,46.0,269.0,0.0,315.0
South Carolina,0.001203,0.038887218,,,0.124,,,,
South Carolina,0.001203,-0.93736005,,,,46.0,269.0,0.0,315.0
South Carolina,0.047564,-0.61583018,,,,46.0,269.0,0.0,315.0
South Carolina,0.047564,-1.6424921,,,,46.0,269.0,0.0,315.0
South Carolina,0.140882,-1.2395947,1.7,9.086862044,,46.0,268.0,0.0,314.0
South Carolina,0.140882,-1.0388148,,,,46.0,268.0,0.0,314.0
South Carolina,0.011364,-0.55692518,,5.972489337,,46.0,268.0,0.0,314.0
South Carolina,0.011364,,,,,46.0,268.0,0.0,314.0
South Carolina,,,,2.484385452,,46.0,268.0,0.0,314.0
South Carolina,,,,,,46.0,270.0,0.0,316.0
South Carolina,,,,,,46.0,270.0,0.0,316.0
South Carolina,,,,,,46.0,270.0,0.0,316.0
South Carolina,,,,,,46.0,270.0,0.0,316.0
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Carolina,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.000671,,,,,,,,
South Dakota,0.000671,,,,,,,,
South Dakota,0.047784,,,,,,,,
South Dakota,0.047784,,,,,,,,
South Dakota,0.108812,,,,,,,,
South Dakota,0.108812,,,,,,,,
South Dakota,0.002536,,,,,,,,
South Dakota,0.002536,,,,,,,,
South Dakota,0.097708,,,,,,,,
South Dakota,0.097708,,,,,,,,
South Dakota,0.001896,,,,,,,,
South Dakota,0.001896,,,,,,,,
South Dakota,0.042342,,,,,,,,
South Dakota,0.042342,,,,,,,,
South Dakota,0.001166,,,,,,,,
South Dakota,0.001166,,,,,,,,
South Dakota,0.051005,,,,,,,,
South Dakota,0.051005,,,,,,,,
South Dakota,0.066613,,,,,,,,
South Dakota,0.066613,,,,,,,,
South Dakota,0.076211,,,,,,,,
South Dakota,0.076211,,,,,,,,
South Dakota,0.027317,,,,,,,,
South Dakota,0.027317,,,,,,,,
South Dakota,0.000308,,,,,,,,
South Dakota,0.000308,,,,,,,,
South Dakota,0.000252,,,,,,,,
South Dakota,0.000252,,,,,,,,
South Dakota,0.021266,,,,,,,,
South Dakota,0.021266,,,,,,,,
South Dakota,0.041165,,,,,,,,
South Dakota,0.041165,,,,,,,,
South Dakota,0.020669,,,,,,,,
South Dakota,0.020669,,,,,,,,
South Dakota,0.021004,,,,,,,,
South Dakota,0.021004,,,,,,,,
South Dakota,0.000251,,,,,,,,
South Dakota,0.000251,,,,,,,,
South Dakota,0.000246,,,,,,,,
South Dakota,0.000246,,,,,,,,
South Dakota,0.019021,,,,,,,,
South Dakota,0.019021,,,,,,,,
South Dakota,0.019986,,,,,,,,
South Dakota,0.019986,,,,,,,,
South Dakota,0.020118,,,,,,,,
South Dakota,0.020118,,,,,,,,
South Dakota,0.067068,,,,,,,,
South Dakota,0.067068,,,,,,,,
South Dakota,0.026557,,,,,,,,
South Dakota,0.026557,,,,,,,,
South Dakota,0.000294,,,,,,,,
South Dakota,0.000294,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.0,,,,,,,,
South Dakota,0.000172,,,,,64.0,311.0,1010.0,1385.0
South Dakota,0.000172,,,,,64.0,311.0,1010.0,1385.0
South Dakota,0.013891,,,,0.104,64.0,311.0,1010.0,1385.0
South Dakota,0.013891,,,,,64.0,311.0,1010.0,1385.0
South Dakota,0.012206,,,,,64.0,311.0,1010.0,1385.0
South Dakota,0.012206,,,,,64.0,312.0,996.0,1372.0
South Dakota,0.011504,,,,,64.0,312.0,996.0,1372.0
South Dakota,0.011504,,,,,64.0,312.0,996.0,1372.0
South Dakota,0.011771,,,,,64.0,312.0,996.0,1372.0
South Dakota,0.011771,2.078696,,,,64.0,312.0,996.0,1372.0
South Dakota,0.024811,1.444893,,,,64.0,309.0,984.0,1357.0
South Dakota,0.024811,0.96264458,,,,64.0,309.0,984.0,1357.0
South Dakota,0.094948,1.7604252,,,,64.0,309.0,984.0,1357.0
South Dakota,0.094948,-0.41487393,,,,64.0,309.0,984.0,1357.0
South Dakota,0.049038,,,,,64.0,309.0,984.0,1357.0
South Dakota,0.049038,1.9990646,,,,64.0,310.0,969.0,1343.0
South Dakota,0.023549,0.97261071,,,,64.0,310.0,969.0,1343.0
South Dakota,0.023549,1.517755,,,,64.0,310.0,969.0,1343.0
South Dakota,0.023539,-0.83656418,,,,64.0,310.0,969.0,1343.0
South Dakota,0.023539,-0.38975191,,,0.065,64.0,310.0,969.0,1343.0
South Dakota,0.04672,1.9951943,,,,66.0,309.0,956.0,1331.0
South Dakota,0.04672,1.1114838,,,,66.0,309.0,956.0,1331.0
South Dakota,0.042268,1.0251406,,,,66.0,309.0,956.0,1331.0
South Dakota,0.042268,0.27364403,,,,66.0,309.0,956.0,1331.0
South Dakota,0.036372,0.21063831,,0.706094709,,,,,
South Dakota,0.036372,-0.72180051,,,,66.0,308.0,940.0,1314.0
South Dakota,0.027523,3.4677017,,,0.064,,,,
South Dakota,0.027523,-0.28216824,,,,66.0,308.0,940.0,1314.0
South Dakota,0.139665,0.17753454,,,,66.0,308.0,940.0,1314.0
South Dakota,0.139665,-1.3270833,,,,66.0,308.0,940.0,1314.0
South Dakota,0.002884,0.94118226,1.72,-7.628382103,,66.0,309.0,916.0,1291.0
South Dakota,0.002884,-0.71991515,,,,66.0,309.0,916.0,1291.0
South Dakota,0.190141,0.27682874,,-6.670677271,,66.0,309.0,916.0,1291.0
South Dakota,0.190141,,,,,66.0,309.0,916.0,1291.0
South Dakota,,,,-11.43201936,,66.0,309.0,916.0,1291.0
South Dakota,,,,,,66.0,311.0,907.0,1284.0
South Dakota,,,,,,66.0,311.0,907.0,1284.0
South Dakota,,,,,,66.0,311.0,907.0,1284.0
South Dakota,,,,,,66.0,311.0,907.0,1284.0
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
South Dakota,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.001002,,,,,,,,
Tennessee,0.001002,,,,,,,,
Tennessee,0.057488,,,,,,,,
Tennessee,0.057488,,,,,,,,
Tennessee,0.001208,,,,,,,,
Tennessee,0.001208,,,,,,,,
Tennessee,0.051932,,,,,,,,
Tennessee,0.051932,,,,,,,,
Tennessee,0.05,,,,,,,,
Tennessee,0.05,,,,,,,,
Tennessee,0.047674,,,,,,,,
Tennessee,0.047674,,,,,,,,
Tennessee,0.049249,,,,,,,,
Tennessee,0.049249,,,,,,,,
Tennessee,0.001002,,,,,,,,
Tennessee,0.001002,,,,,,,,
Tennessee,0.031662,,,,,,,,
Tennessee,0.031662,,,,,,,,
Tennessee,0.081107,,,,,,,,
Tennessee,0.081107,,,,,,,,
Tennessee,0.121167,,,,,,,,
Tennessee,0.121167,,,,,,,,
Tennessee,0.088433,,,,,,,,
Tennessee,0.088433,,,,,,,,
Tennessee,0.06203,,,,,,,,
Tennessee,0.06203,,,,,,,,
Tennessee,0.000707,,,,,,,,
Tennessee,0.000707,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.0,,,,,,,,
Tennessee,0.000697,,,,,,,,
Tennessee,0.000697,,,,,,,,
Tennessee,0.060241,,,,,,,,
Tennessee,0.060241,,,,,,,,
Tennessee,0.043205,,,,,,,,
Tennessee,0.043205,,,,,,,,
Tennessee,0.001094,,,,,,,,
Tennessee,0.001094,,,,,,,,
Tennessee,0.041581,,,,,,,,
Tennessee,0.041581,,,,,,,,
Tennessee,0.001338,,,,,,,,
Tennessee,0.001338,,,,,,,,
Tennessee,0.065719,,,,,,,,
Tennessee,0.065719,,,,,,,,
Tennessee,0.052582,,,,,,,,
Tennessee,0.052582,,,,,,,,
Tennessee,0.029703,,,,,,,,
Tennessee,0.029703,,,,,,,,
Tennessee,0.027768,,,,,,,,
Tennessee,0.027768,,,,,,,,
Tennessee,0.02595,,,,,,,,
Tennessee,0.02595,,,,,,,,
Tennessee,0.047251,,,,,,,,
Tennessee,0.047251,,,,,,,,
Tennessee,0.039016,,,,,,,,
Tennessee,0.039016,,,,,,,,
Tennessee,0.017869,,,,,94.0,326.0,0.0,420.0
Tennessee,0.017869,,,,,94.0,326.0,0.0,420.0
Tennessee,0.000829,,,,0.149,94.0,326.0,0.0,420.0
Tennessee,0.000829,,,,,94.0,326.0,0.0,420.0
Tennessee,0.043007,,,,,94.0,326.0,0.0,420.0
Tennessee,0.043007,,,,,94.0,335.0,0.0,429.0
Tennessee,0.041329,,,,,94.0,335.0,0.0,429.0
Tennessee,0.041329,,,,,94.0,335.0,0.0,429.0
Tennessee,0.058982,,,,,94.0,335.0,0.0,429.0
Tennessee,0.058982,0.88336945,,,,94.0,335.0,0.0,429.0
Tennessee,0.017146,-1.1060594,,,,94.0,334.0,0.0,428.0
Tennessee,0.017146,-0.39404038,,,,94.0,334.0,0.0,428.0
Tennessee,0.030646,-0.98307526,,,,93.0,334.0,0.0,427.0
Tennessee,0.030646,-2.1159537,,,,93.0,334.0,0.0,427.0
Tennessee,0.0663229999999999,,,,,93.0,334.0,0.0,427.0
Tennessee,0.0663229999999999,-1.0608767,,,,93.0,339.0,0.0,432.0
Tennessee,0.070544,-1.3133944,,,,93.0,339.0,0.0,432.0
Tennessee,0.070544,-0.50044429,,,,93.0,339.0,0.0,432.0
Tennessee,0.08373,-2.2126298,,,,93.0,339.0,0.0,432.0
Tennessee,0.08373,-1.843281,,,0.117,93.0,339.0,0.0,432.0
Tennessee,0.031404,-2.3675637,,,,93.0,343.0,0.0,436.0
Tennessee,0.031404,-1.5478258,,,,93.0,343.0,0.0,436.0
Tennessee,0.066049,-0.21562652,,,,93.0,343.0,0.0,436.0
Tennessee,0.066049,-0.89520329,,,,93.0,343.0,0.0,436.0
Tennessee,0.050496,-1.6470332,,19.05129021,,,,,
Tennessee,0.050496,-1.5882071,,,,92.0,349.0,0.0,441.0
Tennessee,0.074421,-1.0933398,,,0.116,,,,
Tennessee,0.074421,-0.91217589,,,,92.0,349.0,0.0,441.0
Tennessee,0.174929,-1.093434,,,,92.0,349.0,0.0,441.0
Tennessee,0.174929,-0.77366924,,,,92.0,349.0,0.0,441.0
Tennessee,0.247748,-1.2051347,1.42,13.28331596,,92.0,347.0,0.0,439.0
Tennessee,0.247748,-1.2165313,,,,92.0,347.0,0.0,439.0
Tennessee,0.022472,-0.78207278,,2.256583308,,92.0,347.0,0.0,439.0
Tennessee,0.022472,,,,,92.0,347.0,0.0,439.0
Tennessee,,,,-1.336610031,,92.0,347.0,0.0,439.0
Tennessee,,,,,,92.0,345.0,0.0,437.0
Tennessee,,,,,,92.0,345.0,0.0,437.0
Tennessee,,,,,,92.0,345.0,0.0,437.0
Tennessee,,,,,,92.0,345.0,0.0,437.0
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Tennessee,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.0,,,,,,,,
Texas,0.000549,,,,,,,,
Texas,0.000549,,,,,,,,
Texas,0.046392,,,,,,,,
Texas,0.046392,,,,,,,,
Texas,0.001048,,,,,,,,
Texas,0.001048,,,,,,,,
Texas,0.039074,,,,,,,,
Texas,0.039074,,,,,,,,
Texas,0.000962,,,,,,,,
Texas,0.000962,,,,,,,,
Texas,0.033596,,,,,,,,
Texas,0.033596,,,,,,,,
Texas,0.001629,,,,,,,,
Texas,0.001629,,,,,,,,
Texas,0.091368,,,,,,,,
Texas,0.091368,,,,,,,,
Texas,0.042548,,,,,,,,
Texas,0.042548,,,,,,,,
Texas,0.072498,,,,,,,,
Texas,0.072498,,,,,,,,
Texas,0.052898,,,,,,,,
Texas,0.052898,,,,,,,,
Texas,0.051866,,,,,,,,
Texas,0.051866,,,,,,,,
Texas,0.000525,,,,,,,,
Texas,0.000525,,,,,,,,
Texas,0.000524,,,,,,,,
Texas,0.000524,,,,,,,,
Texas,0.041773,,,,,,,,
Texas,0.041773,,,,,,,,
Texas,0.020433,,,,,,,,
Texas,0.020433,,,,,,,,
Texas,0.000523,,,,,,,,
Texas,0.000523,,,,,,,,
Texas,0.02155,,,,,,,,
Texas,0.02155,,,,,,,,
Texas,0.065276,,,,,,,,
Texas,0.065276,,,,,,,,
Texas,0.000786,,,,,,,,
Texas,0.000786,,,,,,,,
Texas,0.000256,,,,,,,,
Texas,0.000256,,,,,,,,
Texas,0.021121,,,,,,,,
Texas,0.021121,,,,,,,,
Texas,0.070261,,,,,,,,
Texas,0.070261,,,,,,,,
Texas,0.027299,,,,,,,,
Texas,0.027299,,,,,,,,
Texas,0.000634,,,,,,,,
Texas,0.000634,,,,,,,,
Texas,0.023823,,,,,,,,
Texas,0.023823,,,,,,,,
Texas,0.044809,,,,,,,,
Texas,0.044809,,,,,,,,
Texas,0.018986,,,,,,,,
Texas,0.018986,,,,,,,,
Texas,0.033735,,,,,254.0,1066.0,0.0,1320.0
Texas,0.033735,,,,,254.0,1066.0,0.0,1320.0
Texas,0.034197,,,,0.191,254.0,1066.0,0.0,1320.0
Texas,0.034197,,,,,254.0,1066.0,0.0,1320.0
Texas,0.015254,,,,,254.0,1066.0,0.0,1320.0
Texas,0.015254,,,,,254.0,1121.0,0.0,1375.0
Texas,0.041213,,,,,254.0,1121.0,0.0,1375.0
Texas,0.041213,,,,,254.0,1121.0,0.0,1375.0
Texas,0.029345,,,,,254.0,1121.0,0.0,1375.0
Texas,0.029345,-0.15986331,,,,254.0,1121.0,0.0,1375.0
Texas,0.046437,0.16601035,,,,254.0,1156.0,0.0,1410.0
Texas,0.046437,0.17172156,,,,254.0,1156.0,0.0,1410.0
Texas,0.03064,0.25076821,,,,254.0,1156.0,0.0,1410.0
Texas,0.03064,-0.73846465,,,,254.0,1156.0,0.0,1410.0
Texas,0.041494,,,,,254.0,1156.0,0.0,1410.0
Texas,0.041494,-0.17997345,,,,254.0,1171.0,0.0,1425.0
Texas,0.08481,0.041567191,,,,254.0,1171.0,0.0,1425.0
Texas,0.08481,-0.37312183,,,,254.0,1171.0,0.0,1425.0
Texas,0.057487,-1.1990535,,,,254.0,1171.0,0.0,1425.0
Texas,0.057487,-0.76827115,,,0.215,254.0,1171.0,0.0,1425.0
Texas,0.057779,-0.85595417,,,,254.0,1177.0,0.0,1431.0
Texas,0.057779,-0.72355831,,,,254.0,1177.0,0.0,1431.0
Texas,0.120291,-0.20915659,,,,254.0,1177.0,0.0,1431.0
Texas,0.120291,-0.52660561,,,,254.0,1177.0,0.0,1431.0
Texas,0.187581,-0.93166232,,2.848609954,,,,,
Texas,0.187581,-0.76191473,,,,254.0,1196.0,0.0,1450.0
Texas,0.143918,-0.84332204,,,0.199,,,,
Texas,0.143918,-0.63008577,,,,254.0,1196.0,0.0,1450.0
Texas,0.152074,-1.4674952,,,,254.0,1196.0,0.0,1450.0
Texas,0.152074,-1.6461816,,,,254.0,1196.0,0.0,1450.0
Texas,0.003304,-1.1381986,1.92,-4.001825661,,254.0,1209.0,0.0,1463.0
Texas,0.003304,-0.74796033,,,,254.0,1209.0,0.0,1463.0
Texas,0.241791,-1.1563534,,-3.191805953,,254.0,1209.0,0.0,1463.0
Texas,0.241791,,,,,254.0,1209.0,0.0,1463.0
Texas,,,,-3.041113796,,254.0,1209.0,0.0,1463.0
Texas,,,,,,254.0,1214.0,0.0,1468.0
Texas,,,,,,254.0,1214.0,0.0,1468.0
Texas,,,,,,254.0,1214.0,0.0,1468.0
Texas,,,,,,254.0,1214.0,0.0,1468.0
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Texas,,,,,,,,,
Utah,,,,,,,,,
Utah,,,,,,,,,
Utah,,,,,,,,,
Utah,,,,,,,,,
Utah,,,,,,,,,
Utah,,,,,,,,,
